Count,Name,Position X,Position Y,Layer,File Name,Title,Point Link
1,GFX_GROUP-20717,2594.5000,-740.5000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_LINKED-15867,336.0000,-670.0000,WATER FLOW,X-1ST FLOOR.dwg,,1:M2-14-0
1,GFX_GROUP-15867,336.0000,-670.0000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_GROUP-1535,2594.5000,-620.5000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_GROUP-20678,2427.0000,-787.0000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_LINKED-1535,2594.5000,-620.5000,SMOKE DETECTOR,X-1ST FLOOR.dwg,,1:M2-95-0
1,GFX_GROUP-6399,2316.0000,-210.0000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_LINKED-4534,2196.5000,-278.5000,DUCT DETECTOR,X-7TH FLOOR.dwg,,3:M2-82-0
1,GFX_LINKED-6399,2316.0000,-210.0000,TAMPER SWITCH,X-7TH FLOOR.dwg,,3:M2-40-0
1,GFX_LINKED-6368,2290.0000,-210.0000,WATER FLOW,X-7TH FLOOR.dwg,,3:M2-41-0
1,GFX_GROUP-6368,2290.0000,-210.0000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_LINKED-4546,2210.5000,-318.5000,DUCT DETECTOR,X-7TH FLOOR.dwg,,3:M2-84-0
1,GFX_GROUP-4546,2210.5000,-318.5000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_GROUP-4540,2230.5000,-278.5000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_GROUP-4534,2196.5000,-278.5000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_LINKED-4540,2230.5000,-278.5000,DUCT DETECTOR,X-7TH FLOOR.dwg,,3:M2-83-0
1,GFX_GROUP-661,2530.5000,-675.5000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_LINKED-9176,2486.5000,-630.5000,SMOKE DETECTOR,X-7TH FLOOR.dwg,,3:M6-91-0
1,GFX_GROUP-9176,2486.5000,-630.5000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_GROUP-9270,2476.0000,-531.0000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_GROUP-13461,2470.5000,-563.5000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_LINKED-9270,2476.0000,-531.0000,PULL STATION,X-7TH FLOOR.dwg,,3:M2-31-0
1,GFX_GROUP-37802,2486.5000,-675.5000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_LINKED-661,2530.5000,-675.5000,SMOKE DETECTOR,X-7TH FLOOR.dwg,,3:M6-94-0
1,GFX_LINKED-37802,2486.5000,-675.5000,SMOKE DETECTOR,X-7TH FLOOR.dwg,,3:M6-93-0
1,GFX_LINKED-9182,2530.5000,-630.5000,SMOKE DETECTOR,X-7TH FLOOR.dwg,,3:M6-92-0
1,GFX_GROUP-9182,2530.5000,-630.5000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_LINKED-9638,582.5000,-404.5000,DUCT DETECTOR,X-3RD FLOOR.dwg,,2:M1-104-0
1,GFX_GROUP-39503,2526.0000,-540.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-39508,2616.0000,-496.0000,PULL STATION,X-3RD FLOOR.dwg,,2:M1-39-0
1,GFX_LINKED-39503,2526.0000,-540.0000,PULL STATION,X-3RD FLOOR.dwg,,2:M1-38-0
1,GFX_GROUP-51187,2154.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-51194,2154.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-31772,2154.0000,0.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-31775,2154.0000,0.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-39497,2790.0000,-510.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-39508,2616.0000,-496.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-39497,2790.0000,-510.0000,TAMPER SWITCH,X-3RD FLOOR.dwg,,2:M1-40-0
1,GFX_GROUP-51186,2154.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-12274,2154.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-12314,2154.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-12272,2154.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-12230,2154.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-12232,2154.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-44396,2154.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-44473,2154.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-12358,2154.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-12316,2154.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-12356,2154.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-17322,2554.5000,119.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M1-37-0
1,GFX_GROUP-17322,2554.5000,119.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-17319,2554.5000,199.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-17311,2176.0000,10.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-17319,2554.5000,199.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M1-36-0
1,GFX_GROUP-34000,1436.0000,0.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-34694,1436.0000,0.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-33921,1436.0000,0.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-17308,2203.0000,10.0000,WATER FLOW,X-3RD FLOOR.dwg,,2:M1-34-0
1,GFX_GROUP-17308,2203.0000,10.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-17311,2176.0000,10.0000,TAMPER SWITCH,X-3RD FLOOR.dwg,,2:M1-33-0
1,GFX_GROUP-17325,2494.5000,139.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-17328,2454.5000,59.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M4-8-0
1,GFX_LINKED-17325,2494.5000,139.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M4-10-0
1,GFX_GROUP-31781,2154.0000,0.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-31787,2154.0000,0.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-17305,2194.5000,59.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M4-16-0
1,GFX_GROUP-17305,2194.5000,59.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-17331,2374.5000,59.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-17328,2454.5000,59.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-17331,2374.5000,59.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M4-9-0
1,GFX_GROUP-12190,2154.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-31736,1436.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-31739,1436.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-31702,1436.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-31674,1436.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-31679,1436.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-40697,1436.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-38269,1652.5000,-678.5000,DUCT DETECTOR,X-3RD FLOOR.dwg,,2:M1-94-0
1,GFX_GROUP-40696,1436.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-31768,1436.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-31789,1436.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-27195,1436.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-26987,1436.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-26990,1436.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-26930,1436.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-26895,1436.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-26927,1436.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-27135,1436.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-27192,1436.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-27132,1436.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-27047,1436.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-27050,1436.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-62542,2154.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-62675,2154.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-62397,2154.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-62295,2154.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-62352,2154.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-12148,2154.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-12188,2154.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-12146,2154.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-12104,2154.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-12106,2154.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-61828,2154.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-38272,2044.0000,-601.0000,PULL STATION,X-3RD FLOOR.dwg,,2:M1-30-0
1,GFX_GROUP-38272,2044.0000,-601.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-38364,2136.5000,-700.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-38269,1652.5000,-678.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-38364,2136.5000,-700.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M1-92-0
1,GFX_GROUP-38266,2142.0000,-570.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-61695,2154.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-38266,2142.0000,-570.0000,TAMPER SWITCH,X-3RD FLOOR.dwg,,2:M1-31-0
1,GFX_LINKED-38289,2117.0000,-570.0000,WATER FLOW,X-3RD FLOOR.dwg,,2:M1-32-0
1,GFX_GROUP-38289,2117.0000,-570.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-10866,0.0000,0.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-10872,0.0000,0.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-10860,0.0000,0.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-10848,0.0000,0.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-10857,0.0000,0.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-10893,0.0000,0.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-10905,0.0000,0.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-10890,0.0000,0.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-10878,0.0000,0.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-10884,0.0000,0.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-10841,0.0000,0.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-5405,1260.0000,250.0000,TAMPER SWITCH,X-3RD FLOOR.dwg,,2:M1-28-0
1,GFX_GROUP-5405,1260.0000,250.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-2699,1234.0000,250.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-22212,718.0000,0.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-2699,1234.0000,250.0000,WATER FLOW,X-3RD FLOOR.dwg,,2:M1-29-0
1,GFX_GROUP-19356,0.0000,0.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-10838,0.0000,0.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-19277,0.0000,0.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-18495,0.0000,0.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-18574,0.0000,0.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-20545,689.5000,137.5000,BACKGROUND,X-4TH FLOOR.dwg,,
1,GFX_LINKED-20542,686.5000,197.5000,DUCT DETECTOR,X-4TH FLOOR.dwg,,2:M3-41-0
1,GFX_LINKED-20545,689.5000,137.5000,DUCT DETECTOR,X-4TH FLOOR.dwg,,2:M3-40-0
1,GFX_LINKED-20527,689.5000,14.5000,DUCT DETECTOR,X-4TH FLOOR.dwg,,2:M3-33-0
1,GFX_GROUP-20527,689.5000,14.5000,BACKGROUND,X-4TH FLOOR.dwg,,
1,GFX_LINKED-20566,705.5000,57.5000,DUCT DETECTOR,X-4TH FLOOR.dwg,,2:M3-39-0
1,GFX_GROUP-20566,705.5000,57.5000,BACKGROUND,X-4TH FLOOR.dwg,,
1,GFX_GROUP-20569,669.5000,57.5000,BACKGROUND,X-4TH FLOOR.dwg,,
1,GFX_GROUP-20542,686.5000,197.5000,BACKGROUND,X-4TH FLOOR.dwg,,
1,GFX_LINKED-20569,669.5000,57.5000,DUCT DETECTOR,X-4TH FLOOR.dwg,,2:M3-38-0
1,GFX_GROUP-9386,462.0000,39.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-9392,588.0000,114.0000,PULL STATION,X-3RD FLOOR.dwg,,2:M1-15-0
1,GFX_GROUP-9392,588.0000,114.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-16976,0.0000,0.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-10910,0.0000,0.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-16970,0.0000,0.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-9409,411.0000,40.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-9386,462.0000,39.0000,TAMPER SWITCH,X-3RD FLOOR.dwg,,2:M1-13-0
1,GFX_LINKED-9409,411.0000,40.0000,WATER FLOW,X-3RD FLOOR.dwg,,2:M1-16-0
1,GFX_LINKED-924,436.0000,40.0000,WATER FLOW,X-3RD FLOOR.dwg,,2:M1-14-0
1,GFX_GROUP-924,436.0000,40.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-22179,718.0000,0.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-8693,2098.5000,92.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-12285,1496.5000,219.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M4-38-0
1,GFX_LINKED-8693,2098.5000,92.5000,HEAT DETECTOR,X-3RD FLOOR.dwg,,2:M4-15-0
1,GFX_LINKED-12309,1976.5000,99.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M4-13-0
1,GFX_GROUP-12309,1976.5000,99.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-12291,1676.5000,219.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M4-33-0
1,GFX_GROUP-12291,1676.5000,219.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-12288,1576.5000,219.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-12285,1496.5000,219.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-12288,1576.5000,219.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M4-37-0
1,GFX_GROUP-12303,2136.5000,139.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-12318,1916.5000,59.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M4-23-0
1,GFX_GROUP-12318,1916.5000,59.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-12321,1796.5000,59.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-34773,1436.0000,0.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-12321,1796.5000,59.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M4-30-0
1,GFX_GROUP-12300,2136.5000,219.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-12303,2136.5000,139.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M4-12-0
1,GFX_LINKED-12300,2136.5000,219.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M4-11-0
1,GFX_LINKED-13384,2047.0000,118.0000,PULL STATION,X-3RD FLOOR.dwg,,2:M1-35-0
1,GFX_GROUP-13384,2047.0000,118.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-22153,718.0000,0.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-13220,718.0000,0.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-22150,718.0000,0.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-13321,1456.5000,219.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-13226,718.0000,0.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-22165,718.0000,0.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-22176,718.0000,0.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-22162,718.0000,0.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-13223,718.0000,0.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-22161,718.0000,0.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-13321,1456.5000,219.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M4-43-0
1,GFX_GROUP-12297,1896.5000,199.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-12315,1576.5000,59.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M4-36-0
1,GFX_LINKED-12297,1896.5000,199.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M4-22-0
1,GFX_LINKED-12294,1776.5000,219.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M4-31-0
1,GFX_GROUP-12294,1776.5000,219.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-12312,2056.5000,59.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M4-17-0
1,GFX_GROUP-12312,2056.5000,59.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-12324,1696.5000,59.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-12315,1576.5000,59.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-12324,1696.5000,59.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M4-32-0
1,GFX_GROUP-26896,1436.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-14403,1420.5000,-370.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-11860,1436.0000,-480.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-14403,1420.5000,-370.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M1-64-0
1,GFX_LINKED-14397,1220.5000,-370.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M1-63-0
1,GFX_GROUP-14397,1220.5000,-370.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-11873,1436.0000,-480.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-11877,1436.0000,-480.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-11863,1436.0000,-480.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-11861,1436.0000,-480.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-11864,1436.0000,-480.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-29340,1400.5000,-230.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-24666,1198.5000,-225.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M4-50-0
1,GFX_GROUP-24666,1198.5000,-225.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-29285,1218.5000,-289.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-29276,1398.5000,-400.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-29285,1218.5000,-289.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M1-25-0
1,GFX_GROUP-29191,1293.0000,-324.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-29340,1400.5000,-230.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M4-48-0
1,GFX_LINKED-29191,1293.0000,-324.0000,PULL STATION,X-3RD FLOOR.dwg,,2:M1-20-0
1,GFX_LINKED-29331,1238.5000,-400.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M1-24-0
1,GFX_GROUP-29331,1238.5000,-400.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-29816,1776.5000,-40.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M4-29-0
1,GFX_GROUP-29816,1776.5000,-40.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-29825,1756.5000,-160.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-29822,1716.5000,-100.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-29825,1756.5000,-160.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,Color Link: 2:M4-24-0
1,GFX_GROUP-29856,1896.5000,-60.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-29819,1896.5000,-160.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,Color Link: 2:M4-104-0
1,GFX_LINKED-29856,1896.5000,-60.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,Color Link: 2:M4-105-0
1,GFX_LINKED-29859,1836.5000,-40.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M4-28-0
1,GFX_GROUP-29859,1836.5000,-40.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-29822,1716.5000,-100.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M4-25-0
1,GFX_GROUP-29807,1456.5000,-56.4553,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-29790,1536.5000,-220.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,Color Link: 2:M4-34-0
1,GFX_LINKED-29807,1456.5000,-56.4553,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M4-35-0
1,GFX_LINKED-29770,1476.5000,-340.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,Color Link: 2:M1-22-0
1,GFX_GROUP-29770,1476.5000,-340.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-29831,1656.5000,-160.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,Color Link: 2:M4-26-0
1,GFX_GROUP-29831,1656.5000,-160.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-29828,1656.5000,-60.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-29790,1536.5000,-220.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-29828,1656.5000,-60.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M4-27-0
1,GFX_LINKED-29276,1398.5000,-400.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M1-23-0
1,GFX_GROUP-26991,718.0000,-480.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-14672,718.0000,-480.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-26913,718.0000,-480.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-26358,718.0000,-480.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-26436,718.0000,-480.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-14685,718.0000,-480.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-14686,718.0000,-480.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-14684,718.0000,-480.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-14680,718.0000,-480.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-14683,718.0000,-480.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-2707,657.5000,-13.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-7397,565.5000,-148.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M1-88-0
1,GFX_GROUP-7397,565.5000,-148.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-23740,296.5000,-40.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-9638,582.5000,-404.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-23740,296.5000,-40.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M1-60-0
1,GFX_GROUP-23772,700.5000,-40.5000,BACKGROUND,X-3RD FLOOR.dwg,,
